timestamp,building_id,room_id,temperature_c,humidity_percent,energy_usage_kwh,water_usage_liters,occupancy_count,device_status,maintenance_issue_type,maintenance_frequency,maintenance_resolution_time,resident_feedback_score,complaint_count,predicted_energy_usage,predicted_maintenance_need,predicted_resident_satisfaction,recommended_action
21-03-2024 07:11,B2,R6,22.9,39.6,20.7,183.9,1,On,None,5,7.5,4.2,2,21.71831956,4.13842907,4.076028199,Increase Maintenance
04-08-2024 16:18,B1,R5,25.5,55.3,20.3,182.4,1,Off,Plumbing,1,13.2,4,0,19.47679857,1.005255207,4.363789813,No Action
09-08-2024 22:40,B1,R3,28.9,67.4,48.8,90.4,4,Off,None,1,8.2,1.5,3,49.7097067,1.051841323,1.727314381,No Action
22-04-2024 02:22,B2,R4,23.1,64.3,41.6,67.8,4,Off,HVAC,2,4.6,2.6,3,41.90273825,2.189619352,2.72088146,Increase Maintenance
27-06-2024 19:22,B1,R5,23.2,42.9,37.3,147.1,5,Malfunction,None,4,16.5,3.4,1,36.40522291,4.617181942,3.438526557,Monitor Device
10-03-2024 14:46,B2,R3,22.6,67,10.3,127.9,2,On,Electrical,3,10.1,1.4,3,10.09116926,2.533449869,1.654199283,Adjust Temperature
29-04-2024 15:29,B3,R5,27.8,39.5,19.7,307.6,5,Off,None,4,13.9,4.1,2,17.9502337,4.591159499,4.57585,Adjust Temperature
03-04-2024 19:48,B3,R3,25.1,68.7,30.5,370.4,4,On,HVAC,0,12,3.4,0,29.24241542,0,3.023328004,Increase Maintenance
29-07-2024 13:44,B3,R6,24.5,46.7,42.1,63.2,2,On,Plumbing,3,8.2,3.9,0,38.52995461,2.870174531,3.797264165,Increase Maintenance
15-07-2024 07:44,B3,R2,28.7,67.8,49.5,153.1,1,On,None,4,4.5,4.8,1,54.07882653,4.277066561,3.972726945,Adjust Temperature
30-05-2024 19:09,B3,R4,21.9,42.8,7.2,247.7,3,Malfunction,Electrical,2,6.8,1.4,1,6.494982689,1.98077048,1.500310903,Adjust Temperature
16-02-2024 08:38,B3,R5,27.6,32.4,45.4,204.5,5,Malfunction,None,0,23.4,3.3,0,45.15054091,0,3.733920187,Monitor Device
12-08-2024 16:12,B3,R4,29.7,48.4,38.2,463.6,5,Off,None,0,9.6,1,3,41.69465417,0,0.939300096,Increase Maintenance
26-04-2024 14:40,B2,R8,21.8,36.7,34,207.6,4,On,None,3,21.4,4.3,3,36.00138379,2.760325596,3.796913994,Monitor Device
13-07-2024 20:20,B3,R9,24.1,56.4,26.4,471.9,3,Off,Electrical,5,14.1,2.4,3,26.90328818,5.427023756,2.334871665,Increase Maintenance
11-07-2024 17:42,B2,R8,19.9,65,11.5,118.5,3,Off,None,3,3,1.2,0,10.56394216,3.063164095,1.373616637,Increase Maintenance
05-01-2024 08:50,B3,R3,22.6,40.5,31.4,88.5,5,Off,Plumbing,2,19.9,1.8,1,31.2644467,2.178094241,1.891361177,No Action
20-06-2024 02:17,B2,R9,25.3,51.9,21.4,284.5,4,On,Electrical,2,21.5,2,2,19.28478377,2.006793752,2.358085571,Increase Maintenance
18-06-2024 08:52,B1,R3,20.4,33.5,32.4,396.6,4,On,None,4,1.3,1.6,0,34.96488591,4.113230942,1.441540726,No Action
11-04-2024 07:39,B3,R7,29.6,60.8,19.6,447.3,1,Malfunction,HVAC,0,20.1,2.1,1,20.41668582,0,1.774693822,Adjust Temperature
25-05-2024 02:04,B2,R3,23.5,65.6,40.5,356.5,1,Malfunction,Electrical,3,19.5,1.1,2,42.83646676,3.035422429,0.907646819,Adjust Temperature
19-02-2024 02:05,B1,R5,26,69.1,22.7,239.5,0,Off,HVAC,1,13.7,2.2,2,20.96698496,0.84243101,2.34555698,No Action
08-07-2024 16:59,B1,R7,29.1,59.4,22.7,147.9,3,Malfunction,Plumbing,3,2.6,2.3,0,22.85872653,2.406680043,2.016462446,No Action
01-01-2024 23:51,B2,R9,25.2,47.3,7.6,264.7,3,Off,None,4,16.6,3.9,1,7.846379532,4.054088501,3.325515617,Adjust Temperature
17-04-2024 06:38,B2,R3,25.3,57.7,42.3,348.1,3,On,Plumbing,4,19.3,1.5,1,45.72914587,3.642861987,1.215694697,Increase Maintenance
24-06-2024 15:44,B3,R3,21.5,64.2,27.8,165.1,4,Malfunction,Plumbing,0,3.5,2.8,1,27.85220375,0,2.545889572,No Action
13-07-2024 01:05,B3,R9,24.2,37.8,6.2,348,0,Off,None,3,10.1,4.1,2,6.080988478,3.479667173,3.721441613,Increase Maintenance
20-01-2024 14:40,B3,R7,21.1,42.8,40.6,79.5,4,On,Electrical,0,22.8,4.4,0,39.81331374,0,3.857174091,Adjust Temperature
01-04-2024 18:47,B1,R1,20.7,57.2,33.2,196.2,0,Off,None,3,19.6,1.3,3,32.01753031,3.530263907,1.052758578,Adjust Temperature
17-05-2024 10:25,B3,R6,28.2,31.2,16.1,150.4,3,On,Electrical,4,18.1,4.4,3,14.96937589,3.357485329,4.774772739,Adjust Temperature
13-05-2024 19:33,B2,R2,26.3,67.5,34.7,488,5,Off,Plumbing,4,8,3.9,2,36.52497944,4.759417892,3.979598577,No Action
10-06-2024 00:47,B2,R5,22.9,49.7,34.1,126,1,Off,HVAC,2,10.8,1.1,3,36.68646235,2.28387132,1.010643336,Monitor Device
06-06-2024 05:21,B2,R1,26.6,48.9,17.1,157,4,Off,Plumbing,0,11.8,3.8,0,18.77564151,0,4.014984108,Adjust Temperature
03-06-2024 12:21,B3,R3,21.2,32.2,15.6,158.3,5,Malfunction,Electrical,3,6.3,1.8,2,15.4389732,3.13272409,1.781580605,Adjust Temperature
28-01-2024 17:00,B3,R9,22.2,64.5,7.9,101.2,3,Malfunction,Electrical,4,10.3,2.6,1,7.755550481,4.547764058,2.690223874,Increase Maintenance
31-01-2024 17:54,B1,R3,21,35,24.2,117.5,3,Off,None,5,4.4,5,0,22.59353878,5.218939264,4.651021714,Monitor Device
19-07-2024 20:52,B3,R7,23.5,56.2,36.2,403,2,On,Electrical,5,2.7,1.3,0,37.30848148,5.675453531,1.195418741,No Action
03-03-2024 20:28,B2,R10,21.8,33.1,44,64.9,1,Malfunction,Electrical,2,11.8,3.3,3,45.68691739,1.94407275,3.614810328,Increase Maintenance
29-04-2024 18:20,B2,R1,24.1,53.5,15.5,93.5,2,Off,None,2,3.3,3.3,0,14.27556883,2.17248361,3.272097559,No Action
13-03-2024 09:11,B1,R6,25.1,40.3,13.8,439.5,1,Malfunction,Electrical,4,8.3,2.5,2,12.74357091,4.244629936,2.577345828,Increase Maintenance
12-07-2024 07:52,B3,R9,23.9,58.2,13.4,308.3,0,On,None,2,8.7,3.7,2,12.14369957,2.230167865,4.227964619,No Action
21-04-2024 11:47,B1,R8,27.5,36.6,6.1,446,4,On,Electrical,4,19,4.6,3,5.719222954,3.204774569,3.901164406,No Action
13-04-2024 11:04,B2,R9,19.7,31.8,41.8,273.2,3,Malfunction,Plumbing,2,16.3,1.9,0,39.73749255,2.039285472,2.242314756,Increase Maintenance
23-03-2024 18:21,B3,R1,25.6,64.3,26.8,415.1,1,Malfunction,None,2,1.1,1.3,2,26.97043785,1.821935024,1.407970585,Monitor Device
07-07-2024 07:10,B2,R5,19.8,59,9.8,390.4,3,Off,None,3,20.5,2,2,9.020807514,3.280482118,2.136423923,Monitor Device
10-06-2024 20:33,B1,R5,25.7,48.4,22.7,441.1,5,On,Electrical,2,23.5,2.6,3,22.50820588,2.248141092,2.946350919,No Action
13-01-2024 18:54,B1,R8,24.1,43.8,6.6,433.7,3,On,None,1,17.1,1.6,0,5.94913956,1.139627945,1.557953598,Increase Maintenance
18-02-2024 10:25,B2,R1,25.4,57.3,16.2,383.1,1,Off,None,0,20.3,1.7,2,17.15483857,0,1.571231093,Monitor Device
12-08-2024 23:34,B2,R1,27.3,33.8,20.7,358.9,4,Off,HVAC,0,11.7,4.4,1,20.95731816,0,3.66669195,No Action
02-04-2024 05:24,B3,R3,23.4,45.9,10.8,110.7,5,Off,Electrical,5,9.3,1.2,3,11.27765911,5.236994802,1.121957588,Monitor Device
01-08-2024 15:30,B3,R1,26.6,53.8,9.8,292.1,1,Off,HVAC,1,17.2,1.1,0,10.08704472,0.876878139,1.08780845,Adjust Temperature
05-04-2024 04:11,B1,R10,21.6,45.8,17.3,166.9,2,On,Plumbing,0,12,3.8,2,16.05418705,0,3.146951656,Increase Maintenance
05-07-2024 11:48,B2,R8,27.5,47.6,27.4,396.1,2,Malfunction,None,1,16,2.4,2,28.83221595,1.124364141,1.963079015,Increase Maintenance
25-02-2024 04:54,B3,R6,20.3,61.9,13.5,63.2,5,Malfunction,HVAC,1,23.7,4.6,2,14.71398005,1.182292414,4.108934625,Monitor Device
09-07-2024 21:01,B3,R9,25,59.6,5.6,344.6,0,On,Electrical,3,17.8,4.7,3,5.402580059,2.875923532,4.356833602,Adjust Temperature
08-07-2024 20:31,B2,R10,24,46.2,7.9,431.5,3,Off,None,5,6.5,4.2,2,7.657054622,4.46566102,4.661657705,Adjust Temperature
20-07-2024 15:32,B2,R3,25.4,51,33.8,209.7,1,Off,None,5,11.3,2.1,1,32.56841984,4.20087115,2.414469703,Adjust Temperature
10-04-2024 01:43,B1,R9,22.8,50.9,34.1,188.8,0,Malfunction,Plumbing,2,21.5,3.7,1,34.49675955,2.201501402,3.7643417,Adjust Temperature
10-04-2024 03:41,B3,R1,26.4,67.2,28.6,173.2,5,Malfunction,Plumbing,5,19.1,4.9,0,30.78905888,5.452942798,3.991463193,Increase Maintenance
02-03-2024 00:03,B2,R7,26.4,57.7,10.5,416.1,5,Malfunction,None,0,5.1,1.8,2,9.973179032,0,1.447954424,Adjust Temperature
13-03-2024 05:39,B3,R4,24,62.2,19,441.7,2,Malfunction,None,0,15,2.2,2,17.42458913,0,1.994237035,Adjust Temperature
30-01-2024 16:30,B2,R10,24.2,40.6,30.4,412.2,0,Off,Electrical,3,21.4,2.7,3,29.428877,2.949888113,2.62093956,No Action
01-07-2024 16:33,B1,R2,28.3,51.1,40.1,190.2,2,On,HVAC,5,22.2,2,3,41.5047015,5.542297732,2.059397936,No Action
22-06-2024 08:38,B2,R10,27.5,34.8,17.2,203.8,0,Malfunction,None,0,19.8,1.1,3,17.13540577,0,0.950856175,No Action
13-07-2024 11:42,B2,R7,30.4,66.8,13.1,173.5,3,On,None,3,1.3,2.1,0,13.01275007,2.618079778,2.232210014,No Action
03-02-2024 06:32,B2,R4,34.2,52.4,25.8,395.6,0,Off,HVAC,3,3.9,3,3,24.20963069,3.120005116,2.903619152,Increase Maintenance
28-06-2024 12:02,B3,R3,23,56.2,11.6,118.5,5,On,Electrical,2,13,3.7,2,12.55595976,2.167432746,3.014119803,No Action
10-01-2024 12:20,B3,R6,27.1,62.8,7.6,374,3,Malfunction,Plumbing,4,3.6,4.1,1,8.156092017,4.695331262,4.83919955,Increase Maintenance
23-05-2024 05:31,B2,R4,27.3,37,16.3,171.1,3,On,None,2,3.5,2.3,1,15.75016778,2.392482848,2.281027183,Monitor Device
13-05-2024 17:20,B2,R4,23.9,65.3,20.3,130,2,On,Electrical,4,6.9,3.6,3,19.95174216,4.746602228,3.841623772,Increase Maintenance
30-07-2024 20:16,B3,R5,31,47.5,30.2,247.1,5,Malfunction,None,2,19.7,3.7,0,29.11833524,2.379672706,3.543634131,Adjust Temperature
21-04-2024 23:34,B3,R2,20.2,60.9,43.1,441.5,2,Off,Electrical,1,15.4,3.9,3,39.15326098,1.049356808,3.851127797,Monitor Device
18-07-2024 09:13,B3,R4,26.7,35.1,13,375.5,2,On,None,2,17.4,2.3,3,13.38144634,1.940185876,2.008717181,Adjust Temperature
10-01-2024 14:45,B2,R7,28.9,42.3,13.7,422,5,On,None,3,15.9,4.2,0,14.45361421,2.796433328,4.929676472,Increase Maintenance
07-05-2024 12:09,B3,R2,24.8,49.3,8.3,165,1,Off,None,4,9.7,3.1,0,8.656539642,3.935092275,2.800515165,Increase Maintenance
11-03-2024 10:28,B2,R2,28.4,32.8,46.9,478.6,3,Malfunction,None,4,20.4,1.3,1,49.9220314,4.278564579,1.151952479,No Action
19-04-2024 21:39,B2,R8,20.4,67.2,36,247.4,2,On,None,5,16.2,1.5,1,32.54763796,4.296139617,1.326678633,No Action
06-05-2024 05:08,B3,R8,23.2,58.7,23.3,162,3,Malfunction,None,5,10.6,3.6,3,21.47853378,5.84059444,3.329160142,Increase Maintenance
23-01-2024 09:24,B2,R9,20.7,65.7,25.8,469.1,5,Malfunction,Electrical,1,17.5,1.1,2,25.98234614,1.071964388,1.065630346,Increase Maintenance
02-03-2024 04:49,B3,R4,21.2,69.1,42.6,205.8,0,Malfunction,HVAC,0,2.1,2.8,1,40.72636822,0,3.313819044,Adjust Temperature
05-02-2024 19:25,B1,R10,21.5,42.5,8.4,357.2,0,On,Plumbing,4,12.9,3.2,3,9.173375699,3.858243868,3.402215065,Monitor Device
08-02-2024 21:50,B1,R1,26.4,56,22.7,384.5,0,Off,None,1,23.9,2,1,24.28483254,1.055177555,2.028420776,No Action
09-08-2024 13:11,B2,R3,23.3,44.6,20,182.2,5,On,None,0,4.3,1,3,19.27217578,0,1.038121888,Monitor Device
30-01-2024 22:30,B1,R1,24.4,64.9,46.4,86.7,1,On,None,1,6.6,2.3,1,49.41954462,1.180662645,2.616137851,Increase Maintenance
15-05-2024 00:24,B1,R1,27.3,54.2,47.5,144.8,3,On,None,3,10,4.1,3,44.59447865,3.14699745,4.207316317,Adjust Temperature
09-02-2024 08:03,B1,R10,25,69.1,35.6,155.7,0,Malfunction,Electrical,5,15.3,4.1,0,36.34618036,5.335540533,4.199330997,Adjust Temperature
05-04-2024 14:12,B1,R3,23.2,30.7,11.4,476.1,1,Malfunction,HVAC,1,11.9,1.9,0,10.47581527,1.156780417,1.750203884,Adjust Temperature
12-07-2024 05:44,B3,R7,28.3,58.3,49.2,271.2,3,Off,None,4,23.8,3.4,2,52.58870622,4.525064418,3.675985847,Monitor Device
02-02-2024 06:42,B3,R6,21.7,35.7,34.9,63.7,3,Off,Plumbing,4,6.1,4.1,2,37.90339457,4.006444511,3.40672648,Increase Maintenance
29-03-2024 08:19,B3,R7,24.3,55.7,48.9,246.9,2,On,Electrical,0,19.2,1.4,2,46.63518283,0,1.490433149,Monitor Device
10-01-2024 08:50,B1,R4,24.3,35.7,34,202.5,3,On,Electrical,3,1.3,2,1,34.53790986,3.164218839,1.727958019,Increase Maintenance
03-02-2024 09:32,B3,R1,27.3,50.4,33.4,362.6,2,Malfunction,HVAC,0,1.3,3.8,3,36.71462403,0,4.487572982,Monitor Device
13-05-2024 13:58,B2,R5,22.6,69.1,47.2,478.2,1,Malfunction,None,3,17.1,2.9,1,47.86274301,3.444733139,2.745046476,Increase Maintenance
03-07-2024 10:11,B3,R10,21.2,57.9,39.5,220.5,5,Malfunction,Plumbing,2,21.6,2.5,2,39.71733416,1.93262226,2.63143226,Adjust Temperature
01-01-2024 01:53,B2,R5,25.6,58.1,18.3,113,2,Off,Electrical,3,5.1,3.3,2,19.43592506,2.736709201,3.602492125,Increase Maintenance
16-01-2024 02:38,B3,R5,26.8,36.7,32,59.7,4,Off,Electrical,1,22.6,3.5,0,30.04761542,1.185240834,3.49089919,Monitor Device
09-01-2024 03:41,B1,R9,20.2,69.9,24.2,365.9,0,Off,Electrical,0,19.1,1.9,0,22.71468202,0,1.65771776,Monitor Device
06-07-2024 09:29,B2,R3,27.9,31.1,38.6,436.2,0,Off,None,2,23.9,3.6,1,37.78043166,2.061929239,4.263030578,Increase Maintenance
18-01-2024 07:38,B2,R5,25.9,56.5,46.6,156.2,0,Off,HVAC,3,10.6,1.8,3,45.62599499,3.325318334,2.112245478,Increase Maintenance
08-05-2024 20:03,B3,R3,21.6,33.8,28.1,51.6,1,Malfunction,HVAC,4,3.2,1.2,3,30.02459245,4.58649075,0.98215088,Monitor Device
03-02-2024 12:18,B2,R1,24.9,51.7,10.2,388.9,5,On,None,3,2.2,3,1,11.16716649,2.790244609,2.437073065,Monitor Device
24-06-2024 00:19,B3,R10,29.7,53.1,15,488.7,1,On,Plumbing,3,5.4,2.4,3,15.22937555,3.132729469,2.684598381,Monitor Device
04-05-2024 11:32,B3,R9,19.2,44.8,47.5,483.5,2,Malfunction,None,1,12.4,2.1,1,49.05361547,1.069020774,2.31729267,No Action
12-06-2024 10:29,B3,R1,25.1,38,36.5,379.2,4,Off,Electrical,0,12.6,1.8,0,37.93080749,0,1.692385088,Adjust Temperature
19-04-2024 17:51,B2,R6,22.8,39.8,42.5,163.4,1,On,Plumbing,2,5.3,1.4,1,42.78462408,2.314325827,1.494899838,Adjust Temperature
03-03-2024 23:14,B3,R4,24.8,31.5,45.2,286.8,0,Off,None,2,17.5,1.6,3,48.0327408,2.137521637,1.424587455,Monitor Device
12-05-2024 07:40,B3,R4,22.3,51.3,10.8,74.6,3,Malfunction,Electrical,4,11.2,1.7,2,10.65582056,4.37294279,1.993698155,Adjust Temperature
02-04-2024 20:22,B3,R1,21.1,35.4,48.5,159.3,1,Malfunction,Plumbing,1,22.9,3.5,0,47.32770645,1.073917304,4.004029811,Adjust Temperature
05-03-2024 07:28,B1,R8,29.7,69.2,27.1,293.1,2,Malfunction,None,4,22.5,2.5,3,25.41325765,3.231801584,2.349606495,Monitor Device
25-03-2024 08:45,B1,R10,22.6,39.4,6,97.5,0,Malfunction,Electrical,1,13.4,1.3,0,6.570896051,0.969653296,1.320898067,Monitor Device
04-04-2024 15:29,B2,R4,20.1,30.6,19.9,362.4,5,Malfunction,None,3,22.2,3.6,0,20.99137722,2.531177863,3.34167759,Adjust Temperature
29-01-2024 03:31,B3,R1,29.2,44.3,49,173.1,5,Malfunction,None,2,19,1.3,3,53.81788246,1.602146011,1.447740857,Adjust Temperature
13-03-2024 05:35,B2,R2,18.7,56.3,22.5,350.2,1,On,None,4,9,4.9,2,23.67686332,4.238534323,4.89756742,Monitor Device
20-05-2024 16:51,B1,R8,20.2,57,36,307.1,3,Off,None,4,15.9,4,0,38.48731777,3.724372706,4.618878173,Monitor Device
01-04-2024 14:47,B2,R2,24.2,55.3,9.2,490,2,Off,HVAC,5,23.2,1.2,3,8.748445388,5.099294881,1.289448739,Monitor Device
28-07-2024 02:23,B3,R10,19.6,49,9.7,350.3,1,On,Electrical,1,14,4.8,1,8.783140024,0.825810538,4.037115223,Adjust Temperature
19-02-2024 19:32,B1,R4,28.2,54.9,19.2,295.3,4,Malfunction,Plumbing,2,22.7,4.6,3,17.64812302,2.095524957,4.922368167,No Action
07-01-2024 17:44,B3,R5,15.3,43.5,34.9,175.2,2,On,Electrical,2,5.1,2.7,3,32.34605745,2.07631878,2.282269114,Monitor Device
27-05-2024 14:48,B1,R3,23.6,54,43.8,53.4,4,On,Electrical,4,22.9,5,0,43.88431671,4.191408568,5.247371292,Adjust Temperature
13-06-2024 08:42,B2,R7,30.9,60.7,23.1,112.1,1,Malfunction,Electrical,2,8.1,2,0,25.27350227,1.821373498,1.752310592,Adjust Temperature
22-01-2024 19:33,B3,R7,17,68.3,12.3,325.7,3,Malfunction,None,3,23.2,3.4,0,11.77047611,2.867433079,3.778104188,Monitor Device
14-02-2024 13:51,B1,R1,25.3,69.2,8.3,74.8,3,Off,Plumbing,2,16.6,2.7,2,8.193289833,1.844935131,2.379768624,Monitor Device
03-08-2024 12:53,B2,R10,28.8,57.4,47.9,176.8,3,Off,None,4,8.3,1.5,3,43.30314603,3.594127343,1.712704496,Adjust Temperature
18-07-2024 23:04,B3,R5,32.3,40.3,25.6,89.9,2,Malfunction,Plumbing,4,12.3,1.5,3,26.47850642,4.278077992,1.618445928,No Action
20-03-2024 11:37,B3,R8,22,60.7,44.4,302.9,2,On,Plumbing,5,16.2,3.3,0,41.96533881,5.375724411,3.646568604,Increase Maintenance
07-08-2024 03:27,B2,R6,31.1,55.2,28.1,389.6,2,Off,None,4,20.8,3.1,2,28.05636206,4.391804128,3.560373077,Adjust Temperature
15-02-2024 00:20,B1,R4,20,45.7,9.5,182.5,0,Malfunction,Plumbing,5,23.5,2.7,3,9.530362319,5.062965677,2.991524478,Increase Maintenance
04-07-2024 04:56,B2,R7,27.7,55.3,16.2,290.3,1,Off,None,4,2.3,2.1,0,14.653071,3.355826242,1.783526817,Adjust Temperature
08-06-2024 14:57,B2,R8,29.9,66.2,39,285,1,Off,Plumbing,4,23.4,2.4,2,35.84182802,4.631160915,2.531792117,No Action
06-04-2024 03:44,B2,R1,27.7,46.7,40.5,404.9,4,Malfunction,HVAC,4,6.6,2.7,3,38.92996574,4.41193014,2.173673496,No Action
17-03-2024 06:31,B2,R10,28.4,45.9,32.8,223.1,2,Malfunction,HVAC,3,2.9,2.1,1,33.50345149,3.262242141,2.067422424,No Action
20-02-2024 05:02,B2,R3,24.5,44.7,28.2,147.2,4,Malfunction,Electrical,0,10.3,4.4,0,28.95993194,0,4.70990529,Increase Maintenance
16-01-2024 15:09,B1,R2,21.3,59.5,24.2,112.8,3,On,None,1,19.7,3.3,2,24.55533085,0.969906774,2.696720955,Monitor Device
18-05-2024 16:05,B1,R4,27.1,60.9,11.1,269.6,2,Off,HVAC,0,20.8,4.5,1,12.01344954,0,4.456106842,Adjust Temperature
01-03-2024 04:46,B3,R9,19.8,40.1,42.1,386,1,Malfunction,Plumbing,3,17.6,4,0,41.2138966,2.628382581,3.756037189,Adjust Temperature
04-06-2024 10:36,B2,R10,23.3,43.3,42.6,418.3,4,Off,None,2,13.2,2.4,0,45.17785347,2.200848453,2.021670884,Monitor Device
22-02-2024 16:52,B2,R7,19.5,51.2,16.6,316.1,1,Malfunction,None,0,3.4,2.6,3,18.04334813,0,2.38219367,Adjust Temperature
13-05-2024 09:04,B3,R6,22.4,31.8,8.2,148.9,0,Malfunction,Electrical,5,8.4,3.6,2,7.676921035,4.630709743,3.301494806,Increase Maintenance
27-06-2024 09:11,B3,R4,23.2,57.3,15.4,400.6,2,Malfunction,Electrical,3,18.9,1.4,3,14.46939672,3.240186052,1.636827183,Adjust Temperature
28-06-2024 08:10,B3,R8,20.2,63.9,15.1,412.9,1,Off,Plumbing,3,16.3,1.9,1,14.27835852,3.431178608,1.826219451,Increase Maintenance
02-07-2024 09:41,B2,R2,23.2,49.6,41.8,383.6,5,Off,Electrical,3,23.7,1.9,2,39.4027268,3.347128342,1.893829828,No Action
07-08-2024 11:26,B1,R9,30,38.8,15.6,362.5,5,Malfunction,Plumbing,0,2.9,4.7,3,14.62279315,0,4.091228399,Monitor Device
01-07-2024 08:26,B3,R10,25.8,46.2,40.4,278.1,4,On,Plumbing,2,6.2,3.8,1,38.54642429,2.136665391,4.269606176,Adjust Temperature
14-05-2024 00:01,B1,R4,31.1,40.1,38.7,359.6,0,Malfunction,None,3,4,3.5,2,35.57334153,3.371470208,3.573800323,Adjust Temperature
23-07-2024 10:29,B3,R1,24.5,33.5,38.9,248.4,3,Malfunction,HVAC,0,5.4,3,2,35.75448952,0,2.830422139,Adjust Temperature
18-05-2024 15:04,B3,R5,24.1,67.9,49.6,174.8,5,On,None,3,10.7,2.3,3,52.48043606,3.176488175,2.326568108,Adjust Temperature
09-03-2024 14:24,B2,R9,19.2,54.7,25.4,74.7,2,Off,Electrical,4,13.8,4.1,0,23.53757161,4.139612172,4.382313374,Adjust Temperature
15-07-2024 15:48,B3,R9,22,65.4,5.9,349.7,4,Malfunction,Plumbing,5,8.9,3.5,2,6.135000692,5.413753253,3.556022489,Monitor Device
03-06-2024 00:03,B1,R2,26.4,59.8,20.7,341.6,5,On,HVAC,4,7.4,1.6,2,22.71090506,4.734844078,1.847483414,Increase Maintenance
19-06-2024 22:17,B3,R1,25.1,41.7,30.7,103.7,3,Off,None,5,20,1.7,3,27.9146667,5.402175489,1.421387234,Monitor Device
05-02-2024 05:57,B3,R4,25.4,39.4,46.8,381,2,Off,Electrical,5,1.7,5,2,45.59722925,5.730670064,5.810005704,Monitor Device
26-02-2024 15:57,B2,R5,23.2,53,24.7,137.8,1,Off,Electrical,4,16.1,1.6,2,24.84083614,3.792697737,1.658147566,Adjust Temperature
17-07-2024 07:33,B3,R2,24,37,28.1,95.3,4,On,Plumbing,4,11.9,1.2,3,26.67177167,3.435597254,1.343150842,Increase Maintenance
22-07-2024 07:35,B2,R4,30.1,55.9,47.5,80.1,4,Malfunction,HVAC,5,4.9,1.5,1,46.7608892,4.053159278,1.564607628,Increase Maintenance
12-08-2024 13:42,B1,R5,20.7,49.9,26.8,490.7,0,Off,None,1,16.8,4,1,26.10564,1.130545056,4.072889743,Increase Maintenance
22-01-2024 14:46,B1,R10,27,30.9,48.6,66.5,3,On,Electrical,5,18.7,4.8,1,48.9550274,4.572303237,5.012136908,Adjust Temperature
25-06-2024 14:28,B2,R5,31.8,56.8,39.5,116.7,3,On,None,0,19.3,3.2,2,38.66821446,0,3.20089448,Monitor Device
25-06-2024 20:26,B1,R7,24.5,49.8,43.3,360.2,0,On,Electrical,5,5.8,4,1,46.04687297,5.863678228,3.857495231,Adjust Temperature
29-02-2024 11:48,B3,R2,23.5,68.7,8.3,450.4,5,Malfunction,HVAC,0,8.5,2.2,1,8.379831814,0,1.888755305,Monitor Device
04-02-2024 16:51,B2,R5,25.1,58,6.8,73.2,3,On,HVAC,5,15,4.7,3,6.626931825,5.794564198,4.58360823,Adjust Temperature
15-07-2024 11:01,B2,R6,27.1,57.6,10.9,93.8,1,On,None,5,5.8,2.9,3,11.86220308,5.080991174,3.315510895,No Action
30-04-2024 18:24,B1,R10,22.5,68,15.2,129.2,4,Malfunction,Electrical,5,11.4,1.9,3,14.08307135,5.841216917,2.167292045,Adjust Temperature
13-03-2024 15:35,B3,R8,26.5,47.5,20.6,177.8,4,On,Plumbing,2,17.6,2.6,1,20.31829276,2.197818765,2.34809855,No Action
08-01-2024 13:51,B1,R8,17,42.7,40.7,461.8,5,On,None,5,20,4.3,0,39.46671881,5.70142256,4.663480928,Adjust Temperature
19-04-2024 22:13,B2,R7,21.7,66.5,39.7,354.5,5,On,None,0,13.1,3.9,1,35.9252994,0,3.884961027,Increase Maintenance
27-06-2024 14:48,B2,R4,25.1,45,10.3,211.6,4,Malfunction,HVAC,3,16.2,3.5,1,11.27736571,2.525985665,3.133609934,Monitor Device
21-01-2024 03:55,B3,R7,20.5,37.5,20.1,322.7,1,On,None,0,5.7,4.4,1,18.15016291,0,4.109829974,No Action
22-01-2024 23:03,B3,R8,21.1,35.7,38.5,335,2,Off,Electrical,0,22.4,2.1,1,40.60180132,0,1.978474679,No Action
28-04-2024 08:42,B1,R4,20.8,55.7,38.4,163.4,4,Off,None,0,9.6,3.2,0,38.86896057,0,3.647210284,Monitor Device
22-01-2024 15:50,B1,R1,22.2,50.9,12.9,498.9,5,Off,None,5,11.6,4.6,2,12.89616308,4.773878589,3.766341784,Increase Maintenance
24-04-2024 01:30,B1,R8,25.7,41.2,48.6,400.1,3,Malfunction,Electrical,4,16.6,2.1,3,49.32511105,3.366937937,1.762429876,Monitor Device
22-04-2024 06:54,B2,R9,29,56,17,142.7,3,On,HVAC,1,6.5,2,0,15.68791242,1.006625802,1.649078403,Monitor Device
25-03-2024 14:08,B1,R1,25.8,60.6,40.7,61.8,3,Off,Plumbing,0,15.3,4.8,3,43.66440888,0,4.882076034,Increase Maintenance
12-07-2024 07:47,B3,R8,27.4,30.1,6.2,183.2,4,On,Plumbing,2,4.7,3,2,5.813612986,2.225927326,3.113776403,Increase Maintenance
01-07-2024 14:20,B1,R9,24.1,41.5,24.1,323.3,1,On,Electrical,2,10.3,3.1,1,23.64345529,1.684497649,2.768443684,Increase Maintenance
22-04-2024 22:44,B2,R2,23.5,64.9,7.3,188.3,0,On,Electrical,2,14.9,3.7,0,7.577671376,2.367357438,3.599610286,Increase Maintenance
